cotton_candy,Cotton Candy,#ffbcd9,255,188,217,65f9ea319a9354a3f5193a65,65fac193962db3adedf2d00e,65fac165962db3adedf2d007
cream,Cream,#fffdd0,255,253,208,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
crimson,Crimson,#dc143c,220,20,60,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007
crimson_glory,Crimson Glory,#be0032,190,0,50,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
cyan,Cyan,#0ff,0,255,255,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
cyan_process,Cyan (Process),#00b7eb,0,183,235,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe
daffodil,Daffodil,#ffff31,255,255,49,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0
dandelion,Dandelion,#f0e130,240,225,48,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
dark_blue,Dark Blue,#00008b,0,0,139,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0
dark_brown,Dark Brown,#654321,101,67,33,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0
dark_byzantium,Dark Byzantium,#5d3954,93,57,84,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65
dark_candy_apple_red,Dark Candy Apple Red,#a40000,164,0,0,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
dark_cerulean,Dark Cerulean,#08457e,8,69,126,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31
dark_chestnut,Dark Chestnut,#986960,152,105,96,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
dark_coral,Dark Coral,#cd5b45,205,91,69,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0
dark_cyan,Dark Cyan,#008b8b,0,139,139,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65,65fac193962db3adedf2d00e
dark_electric_blue,Dark Electric Blue,#536878,83,104,120,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
dark_goldenrod,Dark Goldenrod,#b8860b,184,134,11,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65
dark_gray,Dark Gray,#a9a9a9,169,169,169,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
dark_green,Dark Green,#013220,1,50,32,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65
dark_imperial_blue,Dark Imperial Blue,#00416a,0,65,106,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe
dark_jungle_green,Dark Jungle Green,#1a2421,26,36,33,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0
dark_khaki,Dark Khaki,#bdb76b,189,183,107,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
dark_lava,Dark Lava,#483c32,72,60,50,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31
dark_lavender,Dark Lavender,#734f96,115,79,150,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007,65fac193962db3adedf2d00e
dark_magenta,Dark Magenta,#8b008b,139,0,139,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
dark_midnight_blue,Dark Midnight Blue,#036,0,51,102,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0
dark_olive_green,Dark Olive Green,#556b2f,85,107,47,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31
dark_orange,Dark Orange,#ff8c00,255,140,0,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65
dark_orchid,Dark Orchid,#9932cc,153,50,204,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31
dark_pastel_blue,Dark Pastel Blue,#779ecb,119,158,203,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
dark_pastel_green,Dark Pastel Green,#03c03c,3,192,60,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
dark_pastel_purple,Dark Pastel Purple,#966fd6,150,111,214,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007
dark_pastel_red,Dark Pastel Red,#c23b22,194,59,34,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65,65fac193962db3adedf2d00e
dark_pink,Dark Pink,#e75480,231,84,128,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
dark_powder_blue,Dark Powder Blue,#039,0,51,153,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
dark_raspberry,Dark Raspberry,#872657,135,38,87,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65
dark_red,Dark Red,#8b0000,139,0,0,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
dark_salmon,Dark Salmon,#e9967a,233,150,122,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
dark_scarlet,Dark Scarlet,#560319,86,3,25,65fabb46962db3adedf2cf31,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65
dark_sea_green,Dark Sea Green,#8fbc8f,143,188,143,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0
dark_sienna,Dark Sienna,#3c1414,60,20,20,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
dark_slate_blue,Dark Slate Blue,#483d8b,72,61,139,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
dark_slate_gray,Dark Slate Gray,#2f4f4f,47,79,79,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe
dark_spring_green,Dark Spring Green,#177245,23,114,69,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0
dark_tan,Dark Tan,#918151,145,129,81,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007
dark_tangerine,Dark Tangerine,#ffa812,255,168,18,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65
dark_taupe,Dark Taupe,#483c32,72,60,50,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0
dark_terra_cotta,Dark Terra Cotta,#cc4e5c,204,78,92,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0
dark_turquoise,Dark Turquoise,#00ced1,0,206,209,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
dark_violet,Dark Violet,#9400d3,148,0,211,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65
dark_yellow,Dark Yellow,#9b870c,155,135,12,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
dartmouth_green,Dartmouth Green,#00703c,0,112,60,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
davy_s_grey,Davy'S Grey,#555,85,85,85,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
debian_red,Debian Red,#d70a53,215,10,83,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
deep_carmine,Deep Carmine,#a9203e,169,32,62,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0
deep_carmine_pink,Deep Carmine Pink,#ef3038,239,48,56,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
deep_carrot_orange,Deep Carrot Orange,#e9692c,233,105,44,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
deep_cerise,Deep Cerise,#da3287,218,50,135,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac193962db3adedf2d00e
deep_champagne,Deep Champagne,#fad6a5,250,214,165,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31,65fac193962db3adedf2d00e
deep_chestnut,Deep Chestnut,#b94e48,185,78,72,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31
deep_coffee,Deep Coffee,#704241,112,66,65,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
deep_fuchsia,Deep Fuchsia,#c154c1,193,84,193,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65
deep_jungle_green,Deep Jungle Green,#004b49,0,75,73,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
deep_lilac,Deep Lilac,#95b,153,85,187,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
deep_magenta,Deep Magenta,#c0c,204,0,204,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe
deep_peach,Deep Peach,#ffcba4,255,203,164,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31,65fac193962db3adedf2d00e
deep_pink,Deep Pink,#ff1493,255,20,147,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe
deep_ruby,Deep Ruby,#843f5b,132,63,91,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0
deep_saffron,Deep Saffron,#f93,255,153,51,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
deep_sky_blue,Deep Sky Blue,#00bfff,0,191,255,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65,65fac193962db3adedf2d00e
deep_tuscan_red,Deep Tuscan Red,#66424d,102,66,77,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
denim,Denim,#1560bd,21,96,189,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0
desert,Desert,#c19a6b,193,154,107,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65
desert_sand,Desert Sand,#edc9af,237,201,175,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
dim_gray,Dim Gray,#696969,105,105,105,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65
dodger_blue,Dodger Blue,#1e90ff,30,144,255,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
dogwood_rose,Dogwood Rose,#d71868,215,24,104,65fac193962db3adedf2d00e,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0
dollar_bill,Dollar Bill,#85bb65,133,187,101,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
drab,Drab,#967117,150,113,23,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
duke_blue,Duke Blue,#00009c,0,0,156,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe
earth_yellow,Earth Yellow,#e1a95f,225,169,95,65fac193962db3adedf2d00e,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe
ebony,Ebony,#555d50,85,93,80,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
ecru,Ecru,#c2b280,194,178,128,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65
eggplant,Eggplant,#614051,97,64,81,65fac193962db3adedf2d00e,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65
eggshell,Eggshell,#f0ead6,240,234,214,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65
egyptian_blue,Egyptian Blue,#1034a6,16,52,166,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007
electric_blue,Electric Blue,#7df9ff,125,249,255,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0
electric_crimson,Electric Crimson,#ff003f,255,0,63,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
electric_cyan,Electric Cyan,#0ff,0,255,255,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31
electric_green,Electric Green,#0f0,0,255,0,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0
electric_indigo,Electric Indigo,#6f00ff,111,0,255,65fac193962db3adedf2d00e,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0
electric_lavender,Electric Lavender,#f4bbff,244,187,255,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31
electric_lime,Electric Lime,#cf0,204,255,0,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
electric_purple,Electric Purple,#bf00ff,191,0,255,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31
electric_ultramarine,Electric Ultramarine,#3f00ff,63,0,255,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0
electric_violet,Electric Violet,#8f00ff,143,0,255,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
electric_yellow,Electric Yellow,#ff0,255,255,0,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65
emerald,Emerald,#50c878,80,200,120,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007
english_lavender,English Lavender,#b48395,180,131,149,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31,65fac193962db3adedf2d00e
eton_blue,Eton Blue,#96c8a2,150,200,162,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe
fallow,Fallow,#c19a6b,193,154,107,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe
falu_red,Falu Red,#801818,128,24,24,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
fandango,Fandango,#b53389,181,51,137,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65
fashion_fuchsia,Fashion Fuchsia,#f400a1,244,0,161,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
fawn,Fawn,#e5aa70,229,170,112,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65
feldgrau,Feldgrau,#4d5d53,77,93,83,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
fern_green,Fern Green,#4f7942,79,121,66,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
ferrari_red,Ferrari Red,#ff2800,255,40,0,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0
field_drab,Field Drab,#6c541e,108,84,30,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
fire_engine_red,Fire Engine Red,#ce2029,206,32,41,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e,65fac165962db3adedf2d007
firebrick,Firebrick,#b22222,178,34,34,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe
flame,Flame,#e25822,226,88,34,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65
flamingo_pink,Flamingo Pink,#fc8eac,252,142,172,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007,65fac193962db3adedf2d00e
flavescent,Flavescent,#f7e98e,247,233,142,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
flax,Flax,#eedc82,238,220,130,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007
floral_white,Floral White,#fffaf0,255,250,240,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe
fluorescent_orange,Fluorescent Orange,#ffbf00,255,191,0,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007,65fac193962db3adedf2d00e
fluorescent_pink,Fluorescent Pink,#ff1493,255,20,147,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007
fluorescent_yellow,Fluorescent Yellow,#cf0,204,255,0,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
folly,Folly,#ff004f,255,0,79,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e,65fac165962db3adedf2d007
forest_green_traditional,Forest Green (Traditional),#014421,1,68,33,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
forest_green_web,Forest Green (Web),#228b22,34,139,34,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
french_beige,French Beige,#a67b5b,166,123,91,65fabb46962db3adedf2cf31,65fac193962db3adedf2d00e,65fac165962db3adedf2d007
french_blue,French Blue,#0072bb,0,114,187,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
french_lilac,French Lilac,#86608e,134,96,142,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
french_lime,French Lime,#cf0,204,255,0,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007
french_raspberry,French Raspberry,#c72c48,199,44,72,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
french_rose,French Rose,#f64a8a,246,74,138,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe
fuchsia,Fuchsia,#f0f,255,0,255,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe
fuchsia_crayola,Fuchsia (Crayola),#c154c1,193,84,193,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0
fuchsia_pink,Fuchsia Pink,#f7f,255,119,255,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31
fuchsia_rose,Fuchsia Rose,#c74375,199,67,117,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
fulvous,Fulvous,#e48400,228,132,0,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65,65fac193962db3adedf2d00e
fuzzy_wuzzy,Fuzzy Wuzzy,#c66,204,102,102,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007
gainsboro,Gainsboro,#dcdcdc,220,220,220,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
gamboge,Gamboge,#e49b0f,228,155,15,65f9ea319a9354a3f5193a65,65fac165962db3adedf2d007,65fac193962db3adedf2d00e
ghost_white,Ghost White,#f8f8ff,248,248,255,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe
ginger,Ginger,#b06500,176,101,0,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe
glaucous,Glaucous,#6082b6,96,130,182,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
glitter,Glitter,#e6e8fa,230,232,250,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e,65fac165962db3adedf2d007
gold_metallic,Gold (Metallic),#d4af37,212,175,55,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31
gold_web_golden,Gold (Web) (Golden),#ffd700,255,215,0,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31,65fac193962db3adedf2d00e
golden_brown,Golden Brown,#996515,153,101,21,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
golden_poppy,Golden Poppy,#fcc200,252,194,0,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0
golden_yellow,Golden Yellow,#ffdf00,255,223,0,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
goldenrod,Goldenrod,#daa520,218,165,32,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
granny_smith_apple,Granny Smith Apple,#a8e4a0,168,228,160,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
gray,Gray,#808080,128,128,128,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e,65fac165962db3adedf2d007
gray_asparagus,Gray-Asparagus,#465945,70,89,69,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
gray_html_css_gray,Gray (Html/Css Gray),#808080,128,128,128,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
gray_x11_gray,Gray (X11 Gray),#bebebe,190,190,190,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0
green_color_wheel_x11_green,Green (Color Wheel) (X11 Green),#0f0,0,255,0,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
green_crayola,Green (Crayola),#1cac78,28,172,120,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e,65f9ea319a9354a3f5193a65
green_html_css_green,Green (Html/Css Green),#008000,0,128,0,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
green_munsell,Green (Munsell),#00a877,0,168,119,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65
green_ncs,Green (Ncs),#009f6b,0,159,107,65fac11d962db3adedf2cffe,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31
green_pigment,Green (Pigment),#00a550,0,165,80,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
green_ryb,Green (Ryb),#66b032,102,176,50,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
green_yellow,Green-Yellow,#adff2f,173,255,47,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
grullo,Grullo,#a99a86,169,154,134,65fabb46962db3adedf2cf31,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe
guppie_green,Guppie Green,#00ff7f,0,255,127,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
halay_be,Halayà úBe,#663854,102,56,84,65fac193962db3adedf2d00e,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65
han_blue,Han Blue,#446ccf,68,108,207,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
han_purple,Han Purple,#5218fa,82,24,250,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fac193962db3adedf2d00e
hansa_yellow,Hansa Yellow,#e9d66b,233,214,107,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
harlequin,Harlequin,#3fff00,63,255,0,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
harvard_crimson,Harvard Crimson,#c90016,201,0,22,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007,65fabb46962db3adedf2cf31
harvest_gold,Harvest Gold,#da9100,218,145,0,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31
heart_gold,Heart Gold,#808000,128,128,0,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007
heliotrope,Heliotrope,#df73ff,223,115,255,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65,65fac193962db3adedf2d00e
hollywood_cerise,Hollywood Cerise,#f400a1,244,0,161,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fabb46962db3adedf2cf31
honeydew,Honeydew,#f0fff0,240,255,240,65f9ea319a9354a3f5193a65,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31
honolulu_blue,Honolulu Blue,#007fbf,0,127,191,65f9ea319a9354a3f5193a65,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
hooker_s_green,Hooker'S Green,#49796b,73,121,107,65fac165962db3adedf2d007,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0
hot_magenta,Hot Magenta,#ff1dce,255,29,206,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007
hot_pink,Hot Pink,#ff69b4,255,105,180,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
hunter_green,Hunter Green,#355e3b,53,94,59,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fac193962db3adedf2d00e
iceberg,Iceberg,#71a6d2,113,166,210,65fabb46962db3adedf2cf31,65fac165962db3adedf2d007,65fac193962db3adedf2d00e
icterine,Icterine,#fcf75e,252,247,94,65fac193962db3adedf2d00e,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
imperial_blue,Imperial Blue,#002395,0,35,149,65f9ea319a9354a3f5193a65,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe
inchworm,Inchworm,#b2ec5d,178,236,93,65fac094962db3adedf2cfe0,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65
india_green,India Green,#138808,19,136,8,65fac11d962db3adedf2cffe,65fac094962db3adedf2cfe0,65f9ea319a9354a3f5193a65
indian_red,Indian Red,#cd5c5c,205,92,92,65fabb46962db3adedf2cf31,65fac193962db3adedf2d00e,65fac094962db3adedf2cfe0
indian_yellow,Indian Yellow,#e3a857,227,168,87,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0
indigo,Indigo,#6f00ff,111,0,255,65fac193962db3adedf2d00e,65fac165962db3adedf2d007,65fac094962db3adedf2cfe0
indigo_dye,Indigo (Dye),#00416a,0,65,106,65f9ea319a9354a3f5193a65,65fabb46962db3adedf2cf31,65fac11d962db3adedf2cffe
indigo_web,Indigo (Web),#4b0082,75,0,130,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007,65f9ea319a9354a3f5193a65
international_klein_blue,International Klein Blue,#002fa7,0,47,167,65fac094962db3adedf2cfe0,65fac11d962db3adedf2cffe,65fac165962db3adedf2d007
international_orange_aerospace,International Orange (Aerospace),#ff4f00,255,79,0,65fac165962db3adedf2d007,65fac11d962db3adedf2cffe,65fabb46962db3adedf2cf31
international_orange_engineering,International Orange (Engineering),#ba160c,186,22,12,65fac193962db3adedf2d00e,65fabb46962db3adedf2cf31,65fac094962db3adedf2cfe0
